Linked Issue Type,Issue Sub-Type,Issue key,Issue Tasks,Assignee,Reporter,Created,Resolved,Priority,Status,Downtime started,Category,Downtime,Downtime Ended,Days,Resolved Hours,Downtime Hours,Cost Impact,Downtime Percentage,City,Region,Country,Linked Remedy
Incident,Incident,TEI-2117,TEI Incident,Maharshi Chatterjee,Divya Kurian,02-06-2023 11:10,09-06-2023 11:10,High,Resolved,24-06-2023 10:00,Application,Yes,27-06-2023 10:00,7,168,22,"₹ 2,640",15,Chennai,Asia Pacific,India,INC000023576167
Incident,Incident,TEI-2118,TEI Incident,Duggisetty Greeshma,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,24-06-2023 10:00,Hardware,Yes,27-06-2023 10:00,10,240,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023576218
Incident,Incident,TEI-2119,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,24-06-2023 10:00,Network,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Jaipur,Asia Pacific,India,INC000023576274
Incident,Incident,TEI-2120,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,24-06-2023 10:00,Database,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Kochi,Asia Pacific,India,INC000023576448
Incident,Incident,TEI-2121,TEI Incident,Muthuraja M,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,24-06-2023 10:00,Deployement,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Chennai,Asia Pacific,India,INC000023576457
Incident,Incident,TEI-2128,TEI Incident,R Balaji,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,24-06-2023 10:00,Deployement,Yes,24-06-2023 10:00,10,240,40,"₹ 4,800",20,Chennai,Asia Pacific,India,INC000023576904
Incident,Incident,TEI-2129,TEI Incident,Lincy Mathew,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,24-06-2023 10:00,Software,Yes,24-06-2023 10:00,10,240,40,"₹ 4,800",20,Chennai,Asia Pacific,India,INC000023576985
Incident,Incident,TEI-2130,TEI Incident,Maharshi Chatterjee,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,24-06-2023 10:00,Configuration,Yes,24-06-2023 10:00,10,240,40,"₹ 4,800",20,Chennai,Asia Pacific,India,INC000023577046
Incident,Incident,TEI-2131,TEI Incident,Duggisetty Greeshma,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,24-06-2023 10:00,Application,Yes,24-06-2023 10:00,10,240,40,"₹ 4,800",20,Chennai,Asia Pacific,India,INC000023577062
Incident,Incident,TEI-2132,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,24-06-2023 10:00,Hardware,Yes,24-06-2023 10:00,10,240,40,"₹ 4,800",20,Chennai,Asia Pacific,India,INC000023577310
Incident,Incident,TEI-2137,TEI Incident,Divya Susan Kurian,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Configuration,No,25-06-2023 10:00,10,240,40,"₹ 4,800",20,Delhi,Asia Pacific,India,INC000023577807
Incident,Incident,TEI-2138,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Application,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Delhi,Asia Pacific,India,INC000023577845
Incident,Incident,TEI-2139,TEI Incident,Divya Susan Kurian,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Hardware,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Kochi,Asia Pacific,India,INC000023577846
Incident,Incident,TEI-2140,TEI Incident,Debapratim Sarkar,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Network,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Pune,Asia Pacific,India,INC000023577851
Incident,Incident,TEI-2141,TEI Incident,R Balaji,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Database,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Pune,Asia Pacific,India,INC000023577852
Incident,Incident,TEI-2142,TEI Incident,Lincy Mathew,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Deployement,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Pune,Asia Pacific,India,INC000023577853
Incident,Incident,TEI-2152,TEI Incident,Divya Susan Kurian,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Application,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Pune,Asia Pacific,India,INC000023579043
Incident,Incident,TEI-2153,TEI Incident,Debapratim Sarkar,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Hardware,No,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Pune,Asia Pacific,India,INC000023579264
Incident,Incident,TEI-2154,TEI Incident,R Balaji,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Network,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Pune,Asia Pacific,India,INC000023579352
Incident,Incident,TEI-2155,TEI Incident,Lincy Mathew,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Database,No,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Chennai,Asia Pacific,India,INC000023579372
Incident,Incident,TEI-2156,TEI Incident,Maharshi Chatterjee,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Deployement,Yes,27-06-2023 10:00,10,240,40,"₹ 4,800",20,Kochi,Asia Pacific,India,INC000023579403
Incident,Incident,TEI-2157,TEI Incident,Duggisetty Greeshma,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,High,Resolved,25-06-2023 10:00,Software,No,27-06-2023 10:00,3,72,40,"₹ 4,800",125,Jaipur,Asia Pacific,India,INC000023579412
Incident,Incident,TEI-2167,TEI Incident,R Balaji,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Hardware,Yes,30-06-2023 10:00,3,72,40,"₹ 4,800",125,Jaipur,Asia Pacific,India,INC000023579702
Incident,Incident,TEI-2168,TEI Incident,Lincy Mathew,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Network,No,30-06-2023 10:00,3,72,40,"₹ 4,800",125,Kochi,Asia Pacific,India,INC000023579703
Incident,Incident,TEI-2169,TEI Incident,Maharshi Chatterjee,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Database,No,30-06-2023 10:00,3,72,40,"₹ 4,800",125,Chennai,Asia Pacific,India,INC000023579871
Incident,Incident,TEI-2170,TEI Incident,Duggisetty Greeshma,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Deployement,No,30-06-2023 10:00,3,72,40,"₹ 4,800",125,Kochi,Asia Pacific,India,INC000023579896
Incident,Incident,TEI-2171,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,High,Resolved,25-06-2023 10:00,Software,No,30-06-2023 10:00,3,72,40,"₹ 4,800",125,Chennai,Asia Pacific,India,INC000023579963
Incident,Incident,TEI-2172,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,High,Resolved,25-06-2023 10:00,Configuration,No,30-06-2023 10:00,3,72,24,"₹ 2,880",50,Kochi,Asia Pacific,India,INC000023579964
Incident,Incident,TEI-2133,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Network,Yes,25-06-2023 10:00,3,72,24,"₹ 2,880",50,Kochi,Asia Pacific,India,INC000023577311
Incident,Incident,TEI-2134,TEI Incident,Muthuraja M,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Database,Yes,25-06-2023 10:00,3,72,24,"₹ 2,880",50,Kochi,Asia Pacific,India,INC000023577337
Incident,Incident,TEI-2135,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Deployement,Yes,25-06-2023 10:00,3,72,24,"₹ 2,880",50,Pune,Asia Pacific,India,INC000023577355
Incident,Incident,TEI-2136,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,High,Resolved,25-06-2023 10:00,Software,Yes,25-06-2023 10:00,3,72,24,"₹ 2,880",50,Jaipur,Asia Pacific,India,INC000023577663
Incident,Incident,TEI-2143,TEI Incident,Maharshi Chatterjee,Divya Kurian,02-06-2023 17:15,04-06-2023 17:15,High,Resolved,25-06-2023 10:00,Software,Yes,27-06-2023 10:00,2,48,24,"₹ 2,880",100,Delhi,Asia Pacific,India,INC000023578386
Incident,Incident,TEI-2144,TEI Incident,Duggisetty Greeshma,Divya Kurian,02-06-2023 17:15,04-06-2023 17:15,High,Resolved,25-06-2023 10:00,Configuration,Yes,27-06-2023 10:00,2,48,24,"₹ 2,880",100,Chennai,Asia Pacific,India,INC000023578689
Incident,Incident,TEI-2145,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,04-06-2023 17:15,High,Resolved,25-06-2023 10:00,Application,Yes,27-06-2023 10:00,2,48,24,"₹ 2,880",100,Chennai,Asia Pacific,India,INC000023578695
Incident,Incident,TEI-2146,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,04-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Hardware,Yes,27-06-2023 10:00,2,48,24,"₹ 2,880",100,Chennai,Asia Pacific,India,INC000023578867
Incident,Incident,TEI-2147,TEI Incident,Muthuraja M,Divya Kurian,02-06-2023 17:15,04-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Network,Yes,27-06-2023 10:00,2,48,24,"₹ 2,880",100,Kochi,Asia Pacific,India,INC000023579009
Incident,Incident,TEI-2148,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,04-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Database,No,27-06-2023 10:00,2,48,24,"₹ 2,880",100,Kochi,Asia Pacific,India,INC000023579018
Incident,Incident,TEI-2149,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,04-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Deployement,No,27-06-2023 10:00,2,48,24,"₹ 2,880",100,Pune,Asia Pacific,India,INC000023579025
Incident,Incident,TEI-2150,TEI Incident,Divya Susan Kurian,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Software,No,27-06-2023 10:00,10,240,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023579033
Incident,Incident,TEI-2151,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Configuration,No,27-06-2023 10:00,10,240,0,₹ 0,0,Delhi,Asia Pacific,India,INC000023579035
Incident,Incident,TEI-2158,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Configuration,No,27-06-2023 10:00,10,240,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023579468
Incident,Incident,TEI-2159,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Application,No,30-06-2023 10:00,10,240,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023579621
Incident,Incident,TEI-2160,TEI Incident,Muthuraja M,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Hardware,No,30-06-2023 10:00,10,240,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023579633
Incident,Incident,TEI-2161,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Medium,Resolved,25-06-2023 10:00,Network,No,30-06-2023 10:00,10,240,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023579634
Incident,Incident,TEI-2162,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Database,Yes,30-06-2023 10:00,10,240,5,₹ 600,2,Jaipur,Asia Pacific,India,INC000023579647
Incident,Incident,TEI-2163,TEI Incident,Divya Susan Kurian,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,Low,Resolved,25-06-2023 10:00,Deployement,Yes,30-06-2023 10:00,10,240,14,"₹ 1,680",6,Kochi,Asia Pacific,India,INC000023579684
Incident,Incident,TEI-2164,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Software,Yes,30-06-2023 10:00,10,240,25,"₹ 3,000",12,Chennai,Asia Pacific,India,INC000023579687
Incident,Incident,TEI-2165,TEI Incident,Divya Susan Kurian,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Configuration,Yes,30-06-2023 10:00,10,240,36,"₹ 4,320",18,Chennai,Asia Pacific,India,INC000023579690
Incident,Incident,TEI-2166,TEI Incident,Debapratim Sarkar,Divya Kurian,02-06-2023 17:15,12-06-2023 17:15,High,Resolved,25-06-2023 10:00,Application,Yes,30-06-2023 10:00,10,240,114,"₹ 13,680",90,Kochi,Asia Pacific,India,INC000023579697
Incident,Incident,TEI-2173,TEI Incident,Muthuraja M,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,High,Resolved,26-06-2023 10:00,Application,Yes,01-07-2023 10:00,3,72,12,"₹ 1,440",20,Jaipur,Asia Pacific,India,INC000023579965
Incident,Incident,TEI-1690,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,High,Resolved,26-06-2023 17:15,Application,No,27-06-2023 17:15,3,72,0,₹ 0,0,Pune,Asia Pacific,India,INC000023562593
Incident,Incident,TEI-1691,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Medium,Resolved,26-06-2023 17:15,Hardware,No,27-06-2023 17:15,3,72,0,₹ 0,0,Pune,Asia Pacific,India,INC000023562594
Incident,Incident,TEI-1692,TEI Incident,Muthuraja M,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Medium,Resolved,26-06-2023 17:15,Network,No,27-06-2023 17:15,3,72,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023562595
Incident,Incident,TEI-1693,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Low,Resolved,26-06-2023 17:15,Database,No,27-06-2023 17:15,3,72,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023562596
Incident,Incident,TEI-1694,TEI Incident,Govardhan,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,Low,Resolved,26-06-2023 17:15,Deployement,No,27-06-2023 17:15,3,72,0,₹ 0,0,Kochi,Asia Pacific,India,INC000023562597
Incident,Incident,TEI-1695,TEI Incident,Divya Susan Kurian,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,High,Resolved,26-06-2023 17:15,Software,No,27-06-2023 17:15,3,72,0,₹ 0,0,,,India,INC000023562598
Incident,Incident,TEI-1696,TEI Incident,Suraj S,Divya Kurian,02-06-2023 17:15,05-06-2023 17:15,High,Resolved,26-06-2023 17:15,Configuration,No,27-06-2023 17:15,3,72,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023562600
Incident,Incident,TEI-1697,TEI Incident,Divya Susan Kurian,Divya Kurian,02-06-2023 17:15,04-06-2023 17:15,High,Resolved,26-06-2023 17:15,Application,No,27-06-2023 17:15,2,48,0,₹ 0,0,Chennai,Asia Pacific,India,INC000023562599
Incident,Incident,TEI-2182,TEI Incident,Maharshi Chatterjee,Divya Kurian,03-06-2023 17:15,05-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Network,No,30-06-2023 10:00,2,48,24,"₹ 2,880",100,Pune,Asia Pacific,India,INC000023579977
Incident,Incident,TEI-2183,TEI Incident,Duggisetty Greeshma,Divya Kurian,03-06-2023 17:15,05-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Database,No,30-06-2023 10:00,2,48,24,"₹ 2,880",100,Chennai,Asia Pacific,India,INC000023579978
Incident,Incident,TEI-2184,TEI Incident,Suraj S,Divya Kurian,03-06-2023 17:15,05-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Deployement,No,30-06-2023 10:00,2,48,16,"₹ 1,920",50,Chennai,Asia Pacific,India,INC000023579979
Incident,Incident,TEI-2185,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,05-06-2023 17:15,High,Resolved,27-06-2023 10:00,Software,No,30-06-2023 10:00,2,48,16,"₹ 1,920",50,Chennai,Asia Pacific,India,INC000023579980
Incident,Incident,TEI-2186,TEI Incident,Muthuraja M,Divya Kurian,03-06-2023 17:15,05-06-2023 17:15,High,Resolved,27-06-2023 10:00,Configuration,Yes,30-06-2023 10:00,2,48,16,"₹ 1,920",50,Chennai,Asia Pacific,India,INC000023579981
Incident,Incident,TEI-2187,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,05-06-2023 17:15,High,Resolved,27-06-2023 10:00,Application,No,30-06-2023 10:00,2,48,16,"₹ 1,920",50,Chennai,Asia Pacific,India,INC000023579982
Incident,Incident,TEI-2197,TEI Incident,Suraj S,Divya Kurian,03-06-2023 17:15,05-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Database,Yes,30-06-2023 10:00,2,48,16,"₹ 1,920",50,Pune,Asia Pacific,India,INC000023580107
Incident,Incident,TEI-2198,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,05-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Deployement,No,30-06-2023 10:00,2,48,16,"₹ 1,920",50,Pune,Asia Pacific,India,INC000023580122
Incident,Incident,TEI-2199,TEI Incident,Muthuraja M,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Software,Yes,30-06-2023 10:00,12,288,16,"₹ 1,920",6,Pune,Asia Pacific,India,INC000023580127
Incident,Incident,TEI-2200,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Configuration,No,30-06-2023 10:00,12,288,16,"₹ 1,920",6,Delhi,Asia Pacific,India,INC000023580128
Incident,Incident,TEI-2201,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Application,Yes,30-06-2023 10:00,12,288,16,"₹ 1,920",6,Chennai,Asia Pacific,India,INC000023580129
Incident,Incident,TEI-2202,TEI Incident,Divya Susan Kurian,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Hardware,Yes,30-06-2023 10:00,12,288,16,"₹ 1,920",6,Chennai,Asia Pacific,India,INC000023580130
Incident,Incident,TEI-2212,TEI Incident,Muthuraja M,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Deployement,Yes,30-06-2023 10:00,12,288,16,"₹ 1,920",6,Delhi,Asia Pacific,India,INC000023580140
Incident,Incident,TEI-2213,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Software,Yes,30-06-2023 10:00,12,288,16,"₹ 1,920",6,Chennai,Asia Pacific,India,INC000023580141
Incident,Incident,TEI-2214,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Configuration,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Chennai,Asia Pacific,India,INC000023580142
Incident,Incident,TEI-2215,TEI Incident,Divya Susan Kurian,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Application,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Chennai,Asia Pacific,India,INC000023580143
Incident,Incident,TEI-2216,TEI Incident,Suraj S,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Hardware,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023580144
Incident,Incident,TEI-2217,TEI Incident,Divya Susan Kurian,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Network,No,30-06-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023580145
Incident,Incident,TEI-2174,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Hardware,No,02-07-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023579966
Incident,Incident,TEI-2175,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Network,No,02-07-2023 10:00,12,288,8,₹ 960,3,Chennai,Asia Pacific,India,INC000023579967
Incident,Incident,TEI-2176,TEI Incident,Divya Susan Kurian,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Database,No,02-07-2023 10:00,12,288,8,₹ 960,3,Pune,Asia Pacific,India,INC000023579968
Incident,Incident,TEI-2177,TEI Incident,Suraj S,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Deployement,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Pune,Asia Pacific,India,INC000023579969
Incident,Incident,TEI-2178,TEI Incident,Divya Susan Kurian,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Software,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Chennai,Asia Pacific,India,INC000023579970
Incident,Incident,TEI-2179,TEI Incident,Debapratim Sarkar,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Configuration,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Chennai,Asia Pacific,India,INC000023579971
Incident,Incident,TEI-2180,TEI Incident,R Balaji,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Application,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023579973
Incident,Incident,TEI-2181,TEI Incident,Lincy Mathew,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Hardware,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023579972
Incident,Incident,TEI-2188,TEI Incident,Govardhan,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Hardware,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Chennai,Asia Pacific,India,INC000023579983
Incident,Incident,TEI-2189,TEI Incident,Divya Susan Kurian,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Network,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Chennai,Asia Pacific,India,INC000023579984
Incident,Incident,TEI-2190,TEI Incident,Suraj S,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Database,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023579985
Incident,Incident,TEI-2191,TEI Incident,Divya Susan Kurian,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Deployement,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023579986
Incident,Incident,TEI-2192,TEI Incident,Debapratim Sarkar,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Software,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Pune,Asia Pacific,India,INC000023579987
Incident,Incident,TEI-2193,TEI Incident,R Balaji,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Configuration,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Jaipur,Asia Pacific,India,INC000023579988
Incident,Incident,TEI-2194,TEI Incident,Lincy Mathew,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,High,Resolved,27-06-2023 10:00,Application,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Delhi,Asia Pacific,India,INC000023579989
Incident,Incident,TEI-2195,TEI Incident,Maharshi Chatterjee,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Hardware,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Delhi,Asia Pacific,India,INC000023579990
Incident,Incident,TEI-2196,TEI Incident,Duggisetty Greeshma,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Network,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023580068
Incident,Incident,TEI-2203,TEI Incident,Suraj S,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Medium,Resolved,27-06-2023 10:00,Network,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Chennai,Asia Pacific,India,INC000023580131
Incident,Incident,TEI-2204,TEI Incident,Divya Susan Kurian,Divya Kurian,03-06-2023 17:15,15-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Database,Yes,30-06-2023 10:00,12,288,8,₹ 960,3,Kochi,Asia Pacific,India,INC000023580132
Incident,Incident,TEI-2205,TEI Incident,Debapratim Sarkar,Divya Kurian,03-06-2023 17:15,06-06-2023 17:15,Low,Resolved,27-06-2023 10:00,Deployement,Yes,30-06-2023 10:00,3,72,8,₹ 960,13,Kochi,Asia Pacific,India,INC000023580133
Incident,Incident,TEI-2206,TEI Incident,R Balaji,Divya Kurian,03-06-2023 17:15,06-06-2023 17:15,High,Resolved,27-06-2023 10:00,Software,Yes,30-06-2023 10:00,3,72,8,₹ 960,13,Pune,Asia Pacific,India,INC000023580134
